1464281176220045965,200,41703578,0,1748,""
1464281176223220437,200,40351328,0,1748,""
1464281176232744246,200,39848651,0,1748,""
1464281176226395040,200,46220478,0,1748,""
1464281176239093452,200,41363055,0,1748,""
1464281176252233193,200,33537092,0,1748,""
1464281176229569643,200,58091234,0,1748,""
1464281176242268055,200,49373364,0,1748,""
1464281176254966467,200,37790423,0,1748,""
1464281176235918849,200,59090774,0,1748,""
1464281176245442658,200,49576264,0,1748,""
1464281176261315673,200,38001532,0,1748,""
1464281176248617261,200,55293958,0,1748,""
1464281176264490276,200,39436151,0,1748,""
1464281176267664879,200,36265287,0,1748,""
1464281176277188688,200,31115442,0,1748,""
1464281176258141070,200,54570625,0,1748,""
1464281176283537894,200,29906553,0,1748,""
1464281176296236306,200,27576057,0,1748,""
1464281176293061703,200,32875091,0,1748,""
1464281176270839482,200,55100287,0,1748,""
1464281176302585512,200,27704013,0,1748,""
1464281176305760115,200,29795265,0,1748,""
1464281176308934718,200,30732101,0,1748,""
1464281176289887100,200,51609667,0,1748,""
1464281176286712497,200,60755310,0,1748,""
1464281176280363291,200,71470665,0,1748,""
1464281176274014085,200,79907894,0,1748,""
1464281176318458527,200,35487049,0,1748,""
1464281176324807733,200,32998868,0,1748,""
1464281176327982336,200,31898784,0,1748,""
1464281176315283924,200,44605622,0,1748,""
1464281176312109321,200,49247798,0,1748,""
1464281176337506145,200,29190903,0,1748,""
1464281176299410909,200,70530731,0,1748,""
1464281176343855351,200,26098410,0,1748,""
1464281176331156939,200,38800643,0,1748,""
1464281176321633130,200,49642722,0,1748,""
1464281176340680748,200,34762765,0,1748,""
1464281176334331542,200,45501765,0,1748,""
1464281176350204557,200,31744834,0,1748,""
1464281176353379160,200,28576213,0,1748,""
1464281176356553763,200,34338785,0,1748,""
1464281176359728366,200,36898297,0,1748,""
1464281176366077572,200,32196372,0,1748,""
1464281176372426778,200,27396951,0,1748,""
1464281176347029954,200,54056156,0,1748,""
1464281176362902969,200,39571533,0,1748,""
1464281176369252175,200,39248532,0,1748,""
1464281176375601381,200,32906198,0,1748,""
1464281176388299793,200,29393905,0,1748,""
1464281176391474396,200,27025831,0,1748,""
1464281176394648999,200,32244184,0,1748,""
1464281176404172808,200,24439541,0,1748,""
1464281176381950587,200,51779789,0,1748,""
1464281176385125190,200,48616968,0,1748,""
1464281176407347411,200,28093844,0,1748,""
1464281176416871220,200,23994755,0,1748,""
1464281176378775984,200,65699719,0,1748,""
1464281176410522014,200,33970146,0,1748,""
1464281176400998205,200,46827762,0,1748,""
1464281176397823602,200,50027762,0,1748,""
1464281176423220426,200,32540543,0,1748,""
1464281176420045823,200,37717775,0,1748,""
1464281176426395029,200,35506897,0,1748,""
1464281176429569632,200,32357845,0,1748,""
1464281176439093441,200,22835588,0,1748,""
1464281176413696617,200,51997709,0,1748,""
1464281176435918838,200,29782247,0,1748,""
1464281176442268044,200,28704079,0,1748,""
1464281176445442647,200,25538532,0,1748,""
1464281176451791853,200,22072595,0,1748,""
1464281176454966456,200,22664779,0,1748,""
1464281176448617250,200,34463431,0,1748,""
1464281176461315662,200,23472673,0,1748,""
1464281176464490265,200,23017733,0,1748,""
1464281176432744235,200,54763843,0,1748,""
1464281176458141059,200,29381619,0,1748,""
1464281176470839471,200,25094671,0,1748,""
1464281176467664868,200,29641157,0,1748,""
1464281176480363280,200,21082156,0,1748,""
1464281176489887089,200,19546182,0,1748,""
1464281176483537883,200,32017928,0,1748,""
1464281176496236295,200,22272544,0,1748,""
1464281176493061692,200,31413173,0,1748,""
1464281176474014074,200,51580150,0,1748,""
1464281176477188677,200,50396913,0,1748,""
1464281176512109310,200,27568667,0,1748,""
1464281176499410898,200,42739785,0,1748,""
1464281176502585501,200,41016162,0,1748,""
1464281176486712486,200,57846589,0,1748,""
1464281176521633119,200,28489157,0,1748,""
1464281176505760104,200,44366450,0,1748,""
1464281176515283913,200,37585263,0,1748,""
1464281176508934707,200,47512192,0,1748,""
1464281176540680737,200,21800811,0,1748,""
1464281176524807722,200,44619027,0,1748,""
1464281176547029943,200,25983329,0,1748,""
1464281176527982325,200,48035336,0,1748,""
1464281176531156928,200,47590817,0,1748,""
1464281176537506134,200,42297391,0,1748,""
1464281176534331531,200,47522832,0,1748,""
1464281176550204546,200,36700600,0,1748,""
1464281176518458516,200,68453866,0,1748,""
1464281176543855340,200,45240241,0,1748,""
1464281176559728355,200,29369863,0,1748,""
1464281176562902958,200,27827933,0,1748,""
1464281176566077561,200,28702884,0,1748,""
1464281176569252164,200,29254942,0,1748,""
1464281176556553752,200,41955411,0,1748,""
1464281176553379149,200,49298978,0,1748,""
1464281176572426767,200,37114039,0,1748,""
1464281176594648988,200,29732126,0,1748,""
1464281176610522003,200,18878550,0,1748,""
1464281176578775973,200,56737027,0,1748,""
1464281176613696606,200,21835394,0,1748,""
1464281176585125179,200,50424821,0,1748,""
1464281176597823591,200,39576409,0,1748,""
1464281176581950576,200,55461424,0,1748,""
1464281176575601370,200,68265630,0,1748,""
1464281176600998194,200,45025806,0,1748,""
