1464281079016067508,200,35229256,0,1748,""
1464281079022519034,200,28893335,0,1748,""
1464281079025744840,200,31774425,0,1748,""
1464281079032196452,200,26981366,0,1748,""
1464281079045099676,200,34906392,0,1748,""
1464281079061228706,200,24027973,0,1748,""
1464281079035422258,200,58908369,0,1748,""
1464281079019293228,200,76866698,0,1748,""
1464281079058002900,200,38158134,0,1748,""
1464281079077357736,200,27165856,0,1748,""
1464281079074131930,200,31692826,0,1748,""
1464281079083809348,200,36877472,0,1748,""
1464281079070906124,200,51286751,0,1748,""
1464281079038648064,200,89028231,0,1748,""
1464281079054777094,200,77902411,0,1748,""
1464281079106389990,200,26312236,0,1748,""
1464281079048952021,200,83758290,0,1748,""
1464281079096712572,200,41140194,0,1748,""
1464281079028970646,200,108914165,0,1748,""
1464281079064454512,200,73444387,0,1748,""
1464281079099938378,200,39327082,0,1748,""
1464281079116067408,200,27027127,0,1748,""
1464281079051551288,200,103571638,0,1748,""
1464281079135422244,200,29560941,0,1748,""
1464281079132196438,200,36969823,0,1748,""
1464281079145099662,200,25631985,0,1748,""
1464281079041873870,200,132309052,0,1748,""
1464281079090260960,200,86606369,0,1748,""
1464281079103164184,200,79241498,0,1748,""
1464281079087035154,200,95377998,0,1748,""
1464281079141873856,200,42077846,0,1748,""
1464281079112841602,200,77526692,0,1748,""
1464281079154777080,200,37339371,0,1748,""
1464281079164454498,200,32455541,0,1748,""
1464281079125744826,200,77539880,0,1748,""
1464281079170906110,200,37290272,0,1748,""
1464281079080583542,200,130727297,0,1748,""
1464281079148325468,200,63010335,0,1748,""
1464281079167680304,200,45504076,0,1748,""
1464281079193486752,200,21837646,0,1748,""
1464281079180583528,200,41569772,0,1748,""
1464281079138648050,200,85339828,0,1748,""
1464281079109615796,200,117445973,0,1748,""
1464281079122519020,200,105653643,0,1748,""
1464281079067680318,200,166932595,0,1748,""
1464281079128970632,200,105657455,0,1748,""
1464281079206389976,200,29903417,0,1748,""
1464281079183809334,200,54460496,0,1748,""
1464281079199938364,200,38340924,0,1748,""
1464281079161228692,200,82159413,0,1748,""
1464281079093486766,200,149913874,0,1748,""
1464281079209615782,200,37682360,0,1748,""
1464281079212841588,200,34491583,0,1748,""
1464281079151551274,200,99496286,0,1748,""
1464281079222519006,200,32880677,0,1748,""
1464281079216067394,200,40772952,0,1748,""
1464281079187035140,200,76132312,0,1748,""
1464281079241873842,200,26408278,0,1748,""
