1464280590558679642,200,52939271,0,1748,""
1464280590556679642,200,61093278,0,1748,""
1464280590552679723,200,68820114,0,1748,""
1464280590560679642,200,65571766,0,1748,""
1464280590554679642,200,74268925,0,1748,""
1464280590570679642,200,58295995,0,1748,""
1464280590562679642,200,73323532,0,1748,""
1464280590572934525,200,63081591,0,1748,""
1464280590588679642,200,50154792,0,1748,""
1464280590568679642,200,70189350,0,1748,""
1464280590566679642,200,78930061,0,1748,""
1464280590564679642,200,94870688,0,1748,""
1464280590606679642,200,57149536,0,1748,""
1464280590574679642,200,104350168,0,1748,""
1464280590608961959,200,72145062,0,1748,""
1464280590632679642,200,71658979,0,1748,""
1464280590580679642,200,147256411,0,1748,""
1464280590604679642,200,123257089,0,1748,""
1464280590642679642,200,87661016,0,1748,""
1464280590576679642,200,153683680,0,1748,""
1464280590596679642,200,134959881,0,1748,""
1464280590592679642,200,142721040,0,1748,""
1464280590614679642,200,120769349,0,1748,""
1464280590610679642,200,124772886,0,1748,""
1464280590578679642,200,156775102,0,1748,""
1464280590618679642,200,118311158,0,1748,""
1464280590620679642,200,116335203,0,1748,""
1464280590584679642,200,152341417,0,1748,""
1464280590586679642,200,154438653,0,1748,""
1464280590590679642,200,150443753,0,1748,""
1464280590602679642,200,143199727,0,1748,""
1464280590616679642,200,129204741,0,1748,""
1464280590612679642,200,133210764,0,1748,""
1464280590582679642,200,167690984,0,1748,""
1464280590594877211,200,155500044,0,1748,""
1464280590656679642,200,93727307,0,1748,""
1464280590672679642,200,80682919,0,1748,""
1464280590652679642,200,100720871,0,1748,""
1464280590690679642,200,65493412,0,1748,""
1464280590628679642,200,130488849,0,1748,""
1464280590600679642,200,169626177,0,1748,""
1464280590624679642,200,145641941,0,1748,""
1464280590670679642,200,99663832,0,1748,""
1464280590662679642,200,109492475,0,1748,""
1464280590650679642,200,127189009,0,1748,""
1464280590694679642,200,83194458,0,1748,""
1464280590668679642,200,109230106,0,1748,""
1464280590622679642,200,163049537,0,1748,""
1464280590648679642,200,138264687,0,1748,""
1464280590680679642,200,108840612,0,1748,""
1464280590684679642,200,117970867,0,1748,""
1464280590638679642,200,167209336,0,1748,""
1464280590706679642,200,101096654,0,1748,""
1464280590678679642,200,129110572,0,1748,""
1464280590698679642,200,115469488,0,1748,""
1464280590736679642,200,81269641,0,1748,""
1464280590704679642,200,116143352,0,1748,""
1464280590716679642,200,104857169,0,1748,""
1464280590718679642,200,103894750,0,1748,""
1464280590708679642,200,117884814,0,1748,""
1464280590744679642,200,83017505,0,1748,""
1464280590674679642,200,162434059,0,1748,""
1464280590636679642,200,200437393,0,1748,""
1464280590654679642,200,184405152,0,1748,""
1464280590676679642,200,163805584,0,1748,""
1464280590720679642,200,125907911,0,1748,""
1464280590688679642,200,161510376,0,1748,""
1464280590702679642,200,157865599,0,1748,""
1464280590738679642,200,126826437,0,1748,""
1464280590766679642,200,105097001,0,1748,""
1464280590696679642,200,175101906,0,1748,""
1464280590806679642,200,77451383,0,1748,""
1464280590626679642,200,259615615,0,1748,""
1464280590756679642,200,131198425,0,1748,""
1464280590700679642,200,189433309,0,1748,""
1464280590778679642,200,113351163,0,1748,""
1464280590634679642,200,263474635,0,1748,""
1464280590686679642,200,215147497,0,1748,""
1464280590630679642,200,271155221,0,1748,""
1464280590646679642,200,255168116,0,1748,""
1464280590664679642,200,237185105,0,1748,""
1464280590692679642,200,209203503,0,1748,""
1464280590644679642,200,258392660,0,1748,""
1464280590598679642,200,308392721,0,1748,""
1464280590798679642,200,108400055,0,1748,""
1464280590658679642,200,248404426,0,1748,""
1464280590790679642,200,123833083,0,1748,""
1464280590796679642,200,123074650,0,1748,""
1464280590786679642,200,133074800,0,1748,""
1464280590802679642,200,125262935,0,1748,""
1464280590770679642,200,159910310,0,1748,""
1464280590824679642,200,117458317,0,1748,""
1464280590712679642,200,230898728,0,1748,""
1464280590752679642,200,192590883,0,1748,""
1464280590774679642,200,177303897,0,1748,""
1464280590748679642,200,207023138,0,1748,""
1464280590896679642,200,65203529,0,1748,""
1464280590730679642,200,234154771,0,1748,""
1464280590760679642,200,243796578,0,1748,""
1464280590722679642,200,283459509,0,1748,""
1464280590810679642,200,195471808,0,1748,""
1464280590710679642,200,299084322,0,1748,""
1464280590884679642,200,126469228,0,1748,""
