1464280796258033843,200,50020421,0,1748,""
1464280796275176604,200,35522878,0,1748,""
1464280796269462320,200,49445713,0,1748,""
1464280796260890894,200,64079725,0,1748,""
1464280796263748036,200,70396371,0,1748,""
1464280796272319462,200,63422962,0,1748,""
1464280796298033740,200,41697393,0,1748,""
1464280796315176592,200,27642154,0,1748,""
1464280796280890888,200,69097165,0,1748,""
1464280796326605160,200,29177483,0,1748,""
1464280796266605178,200,93267744,0,1748,""
1464280796335176586,200,27658393,0,1748,""
1464280796283748030,200,82979440,0,1748,""
1464280796323748018,200,48173588,0,1748,""
1464280796278033746,200,93896099,0,1748,""
1464280796286787663,200,93172253,0,1748,""
1464280796303748024,200,79109068,0,1748,""
1464280796332319444,200,51961587,0,1748,""
1464280796289462314,200,96447140,0,1748,""
1464280796346605154,200,41154805,0,1748,""
1464280796358033722,200,31093107,0,1748,""
1464280796363748006,200,31159875,0,1748,""
1464280796366605148,200,36090404,0,1748,""
1464280796292319456,200,111957490,0,1748,""
1464280796295176598,200,116781407,0,1748,""
1464280796320890876,200,91101555,0,1748,""
1464280796369462290,200,48351184,0,1748,""
1464280796338033728,200,80903096,0,1748,""
1464280796392319426,200,31978413,0,1748,""
1464280796395176568,200,30736277,0,1748,""
1464280796349462296,200,82649977,0,1748,""
1464280796352319438,200,81912246,0,1748,""
1464280796398033710,200,36224943,0,1748,""
1464280796403747994,200,33234238,0,1748,""
1464280796343748012,200,96323746,0,1748,""
1464280796306605166,200,144106442,0,1748,""
1464280796412319420,200,44592868,0,1748,""
1464280796420890846,200,37719553,0,1748,""
1464280796409462278,200,53493421,0,1748,""
1464280796423747988,200,41196878,0,1748,""
1464280796415176562,200,57382847,0,1748,""
1464280796432319414,200,53795903,0,1748,""
1464280796355176580,200,130951963,0,1748,""
1464280796455176550,200,50729998,0,1748,""
1464280796400890852,200,106065862,0,1748,""
1464280796360890864,200,150059480,0,1748,""
1464280796406605136,200,104354693,0,1748,""
1464280796329462302,200,191243611,0,1748,""
1464280796418033704,200,107292174,0,1748,""
1464280796378033716,200,148864665,0,1748,""
1464280796483747970,200,43157838,0,1748,""
1464280796446605124,200,84374595,0,1748,""
1464280796452319408,200,103534889,0,1748,""
1464280796463747976,200,97266674,0,1748,""
1464280796458033692,200,103006617,0,1748,""
1464280796340890870,200,225015349,0,1748,""
1464280796438033698,200,127882832,0,1748,""
1464280796449462266,200,131523048,0,1748,""
1464280796312319450,200,269448579,0,1748,""
1464280796389462284,200,194465615,0,1748,""
1464280796372319432,200,216709685,0,1748,""
1464280796375176574,200,215641683,0,1748,""
1464280796472319402,200,131551353,0,1748,""
1464280796386605142,200,224047654,0,1748,""
1464280796443747982,200,169289072,0,1748,""
1464280796380890858,200,234906791,0,1748,""
1464280796498033680,200,121793788,0,1748,""
1464280796475176544,200,146561595,0,1748,""
1464280796309462308,200,312288695,0,1748,""
1464280796492319396,200,138824175,0,1748,""
1464280796526605100,200,106337618,0,1748,""
1464280796572319372,200,65539383,0,1748,""
1464280796543747952,200,94127072,0,1748,""
1464280796495176538,200,144328351,0,1748,""
1464280796558033662,200,83071122,0,1748,""
1464280796318033734,200,324771345,0,1748,""
1464280796523747958,200,122337763,0,1748,""
1464280796520890816,200,131414061,0,1748,""
1464280796549462236,200,104405584,0,1748,""
1464280796540890810,200,117010656,0,1748,""
1464280796560890804,200,101031610,0,1748,""
1464280796300890882,200,363747412,0,1748,""
